Id,Caseta,Clase,Camion_Tipo,Importe
8833,ARMERIA VIAPASS,1,Camion_T1,909.0
8834,OCOZOCUAUTLA,5,Camion_T5,241.0
8838,COITA VIAP,1,Camion_T1,175.0
8839,COITA VIAP,1,Camion_T1,175.0
8840,SANCTORUM,5,Camion_T5,334.0
8843,CALDERON,5,Camion_T5,382.0
8844,QUERETARO ARCO NORTE,4,Camion_T4,222.0
8845,LIB. SUR DE GUAD.,5,Camion_T5,175.0
8846,JIQUIPILAS VIAP,1,Camion_T1,405.0
8847,ENCARNACION DE DIAZ,5,Camion_T5,417.0
8849,JIQUIPILAS VIAP,1,Camion_T1,405.0
8852,LINCOLN,5,Camion_T5,516.0
8853,AMOZOC-PEROTE,1,Camion_T1,542.0
8856,ATLACOMULCO-BANOBRAS,9,Camion_T9,141.0
8857,ARRIAGA VIAP,1,Camion_T1,165.0
8858,ARRIAGA VIAP,1,Camion_T1,165.0
8859,CTO. EXT. MEXIQUENSE,1,Camion_T1,56.0
8861,AMOZOC-PEROTE,1,Camion_T1,241.0
8862,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
8864,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
8865,LIB. SUR DE GUAD.,5,Camion_T5,175.0
8869,DOVALI,1,Camion_T1,40.0
8874,ECATEPEC VIAPASS,1,Camion_T1,514.0
8875,SANCTORUM,9,Camion_T9,1610.0
8881,LA ANTIGUA,1,Camion_T1,300.0
8883,LIB. SUR DE GUAD.,7,Camion_T7,190.0
8886,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
8889,APASEO EL GRANDE,5,Camion_T5,636.0
8890,PLAN DE RIO,1,Camion_T1,221.0
8891,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
8895,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
8901,CHICHIMECO,1,Camion_T1,241.0
8902,ECATEPEC VIAPASS,1,Camion_T1,514.0
8906,OCOZOCUAUTLA,5,Camion_T5,241.0
8907,LIB. SUR DE GUAD.,5,Camion_T5,175.0
8910,LIB. ARCO NT. SLP,5,Camion_T5,266.0
8911,TULANCINGO,5,Camion_T5,334.0
8912,AMOZOC-PEROTE,1,Camion_T1,382.0
8917,AMOZOC-PEROTE,1,Camion_T1,261.0
8919,LA ANTIGUA,1,Camion_T1,431.0
8920,VENTURA - EL PEYOTE,5,Camion_T5,312.0
8922,AMOZOC-PEROTE,1,Camion_T1,249.0
8924,LA ANTIGUA,1,Camion_T1,431.0
8925,CERRILLO,5,Camion_T5,938.0
8927,PLAN DE RIO,1,Camion_T1,258.0
8928,LA ANTIGUA,1,Camion_T1,300.0
8931,CTO. EXT. MEXIQUENSE,1,Camion_T1,450.0
8936,PLAN DE RIO,1,Camion_T1,258.0
8937,COITA VIAP,1,Camion_T1,175.0
8938,LA ANTIGUA,1,Camion_T1,431.0
8940,CTO. EXT. MEXIQUENSE,1,Camion_T1,190.0
8941,LIB. SUR DE GUAD.,5,Camion_T5,175.0
8942,CHAMAPA CAPUFE,5,Camion_T5,257.0
8943,ARMERIA VIAPASS,1,Camion_T1,1047.0
8944,PLAN DE RIO,1,Camion_T1,221.0
8947,CTO. EXT. MEXIQUENSE,1,Camion_T1,195.0
8948,AMOZOC-PEROTE,1,Camion_T1,179.0
8949,ARMERIA VIAPASS,1,Camion_T1,1047.0
8952,JIQUIPILAS VIAP,1,Camion_T1,405.0
8954,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
8956,PLAN DE RIO,1,Camion_T1,258.0
8959,CEBALLOS,1,Camion_T1,263.0
8961,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
8962,LIB. MATEHUALA,5,Camion_T5,132.0
8963,TIZAYUCA EASYTRIP,1,Camion_T1,276.0
8964,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
8965,ARMERIA VIAPASS,1,Camion_T1,590.0
8966,LIB. MATEHUALA,5,Camion_T5,132.0
8967,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
8968,AMOZOC-PEROTE,1,Camion_T1,542.0
8970,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
8973,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
8974,LIB. SUR DE GUAD.,4,Camion_T4,113.0
8975,AMOZOC-PEROTE,1,Camion_T1,382.0
8977,ECATEPEC VIAPASS,1,Camion_T1,514.0
8979,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
8980,ARRIAGA VIAP,1,Camion_T1,165.0
8982,ARMERIA VIAPASS,1,Camion_T1,803.0
8984,PACHUCA,5,Camion_T5,508.0
8985,CTO. EXT. MEXIQUENSE,1,Camion_T1,141.0
8987,AMOZOC-PEROTE,1,Camion_T1,241.0
8994,TULANCINGO,5,Camion_T5,334.0
8998,JOROBAS,1,Camion_T1,71.0
8999,LIB. MATEHUALA,5,Camion_T5,132.0
9000,AMOZOC-PEROTE,1,Camion_T1,382.0
9002,AMOZOC-PEROTE,1,Camion_T1,179.0
9003,LA ANTIGUA,1,Camion_T1,431.0
9009,VENTURA - EL PEYOTE,5,Camion_T5,312.0
9011,LEON GUZMAN,5,Camion_T5,801.0
9013,AMOZOC-PEROTE,1,Camion_T1,382.0
9014,PLAN DE RIO,1,Camion_T1,258.0
9015,AMOZOC-PEROTE,1,Camion_T1,179.0
9017,AMOZOC-PEROTE,1,Camion_T1,542.0
9020,OCOZOCUAUTLA,5,Camion_T5,241.0
9022,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9025,ARMERIA VIAPASS,1,Camion_T1,1047.0
9026,QUERETARO,9,Camion_T9,544.0
9027,AMOZOC-PEROTE,1,Camion_T1,179.0
9028,ARMERIA VIAPASS,1,Camion_T1,803.0
9030,AMOZOC-PEROTE,1,Camion_T1,179.0
9031,LIB. MATEHUALA,5,Camion_T5,132.0
9032,COITA VIAP,1,Camion_T1,175.0
9036,ARMERIA VIAPASS,1,Camion_T1,662.0
9037,LA ANTIGUA,1,Camion_T1,431.0
9039,AMOZOC-PEROTE,1,Camion_T1,542.0
9040,SANCTORUM,5,Camion_T5,1086.0
9041,PLAN DE RIO,1,Camion_T1,221.0
9043,SANCTORUM,9,Camion_T9,1610.0
9045,JIQUIPILAS VIAP,1,Camion_T1,405.0
9046,AMOZOC-PEROTE,1,Camion_T1,542.0
9047,AMOZOC-PEROTE,1,Camion_T1,382.0
9049,LIB. MATEHUALA,5,Camion_T5,132.0
9050,LIB. PUEBLA,1,Camion_T1,220.0
9052,PLAN DE RIO,1,Camion_T1,258.0
9053,AMOZOC-PEROTE,1,Camion_T1,241.0
9055,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9056,PLAN DE RIO,1,Camion_T1,221.0
9057,AMOZOC-PEROTE,1,Camion_T1,315.0
9059,AMOZOC-PEROTE,1,Camion_T1,241.0
9061,AMOZOC-PEROTE,1,Camion_T1,382.0
9062,AMOZOC-PEROTE,1,Camion_T1,241.0
9064,SANCTORUM,6,Camion_T6,334.0
9065,ARMERIA VIAPASS,1,Camion_T1,662.0
9066,PALMILLAS,1,Camion_T1,108.0
9068,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
9069,ARRIAGA VIAP,1,Camion_T1,165.0
9076,LA ANTIGUA,1,Camion_T1,300.0
9077,AMOZOC-PEROTE,1,Camion_T1,365.0
9078,SAN FELIPE,5,Camion_T5,190.0
9079,LIB. SUR DE GUAD.,9,Camion_T9,190.0
9081,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
9083,LINCOLN,5,Camion_T5,98.0
9086,SANCTORUM,9,Camion_T9,1610.0
9087,LA ANTIGUA,1,Camion_T1,300.0
9089,ARMERIA VIAPASS,1,Camion_T1,909.0
9090,LA ANTIGUA,1,Camion_T1,125.0
9092,LEON GUZMAN,4,Camion_T4,545.0
9093,SANCTORUM,9,Camion_T9,482.0
9094,LINCOLN,5,Camion_T5,516.0
9095,ARMERIA VIAPASS,1,Camion_T1,803.0
9097,AMOZOC-PEROTE,1,Camion_T1,542.0
9098,AMOZOC-PEROTE,1,Camion_T1,542.0
9100,PLAN DE RIO,1,Camion_T1,221.0
9103,PLAN DE RIO,1,Camion_T1,104.0
9105,LIB. MATEHUALA,2,Camion_T2,70.0
9107,ECATEPEC VIAPASS,1,Camion_T1,624.0
9110,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
9111,AMOZOC-PEROTE,1,Camion_T1,241.0
9113,LINCOLN,5,Camion_T5,516.0
9116,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9117,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
9122,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
9123,PLAN DE RIO,1,Camion_T1,221.0
9124,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
9125,ECATEPEC VIAPASS,1,Camion_T1,930.0
9130,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
9131,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9132,PALMILLAS,1,Camion_T1,108.0
9136,CTO. EXT. MEXIQUENSE,1,Camion_T1,236.0
9137,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
9140,LA ANTIGUA,1,Camion_T1,300.0
9142,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
9144,AMOZOC-PEROTE,1,Camion_T1,305.0
9145,LA ANTIGUA,1,Camion_T1,300.0
9146,SANCTORUM,9,Camion_T9,1610.0
9148,SANCTORUM,9,Camion_T9,1610.0
9154,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9156,AMOZOC-PEROTE,1,Camion_T1,141.0
9158,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
9160,VENTURA - EL PEYOTE,2,Camion_T2,202.0
9161,QUERETARO,5,Camion_T5,387.0
9162,PLAN DE RIO,1,Camion_T1,258.0
9165,CALDERON,5,Camion_T5,382.0
9166,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
9168,APASEO EL GRANDE,5,Camion_T5,636.0
9170,ANE EASYTRIP,1,Camion_T1,202.0
9172,SIERVO DE LA NACIÓN,1,Camion_T1,55.0
9173,ARMERIA VIAPASS,1,Camion_T1,662.0
9176,APODACA,5,Camion_T5,191.0
9181,ECATEPEC VIAPASS,1,Camion_T1,514.0
9185,LINCOLN,5,Camion_T5,516.0
9186,LIB. SUR DE GUAD.,6,Camion_T6,175.0
9189,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
9190,LINCOLN,5,Camion_T5,516.0
9194,TULANCINGO,5,Camion_T5,334.0
9195,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
9204,LIB. SUR DE GUAD.,6,Camion_T6,175.0
9205,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
9208,ATLACOMULCO-LIB QRO,9,Camion_T9,950.0
9213,ARMERIA VIAPASS,1,Camion_T1,483.0
9216,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
9226,LA ANTIGUA,1,Camion_T1,431.0
9227,LIB. PUEBLA,1,Camion_T1,342.0
9229,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9231,AMOZOC-PEROTE,1,Camion_T1,179.0
9232,SAN MARCOS,1,Camion_T1,165.0
9233,LA ANTIGUA,1,Camion_T1,300.0
9234,LA ANTIGUA,1,Camion_T1,431.0
9235,S.MARTIN PUE.,5,Camion_T5,238.0
9236,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
9238,APASEO EL GRANDE,5,Camion_T5,636.0
9240,CTO. EXT. MEXIQUENSE,1,Camion_T1,364.0
9241,LA LAJA,9,Camion_T9,119.0
9243,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
9244,SACRAMENTO,1,Camion_T1,44.0
9247,SAN MARTIN TEXMELUCAN,5,Camion_T5,614.0
9252,LA ANTIGUA,1,Camion_T1,431.0
9253,PLAN DE RIO,1,Camion_T1,221.0
9254,CTO. EXT. MEXIQUENSE,1,Camion_T1,87.0
9255,PLAN DE RIO,1,Camion_T1,258.0
9256,AMOZOC-PEROTE,1,Camion_T1,382.0
9258,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
9259,ECATEPEC VIAPASS,1,Camion_T1,724.0
9262,APODACA,5,Camion_T5,191.0
9263,APODACA,5,Camion_T5,191.0
9264,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
9267,LA ANTIGUA,1,Camion_T1,431.0
9268,JIMENEZ,1,Camion_T1,43.0
9270,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9272,S.MARTIN PUE.,1,Camion_T1,51.0
9276,ARMERIA VIAPASS,1,Camion_T1,590.0
9280,PLAN DE RIO,1,Camion_T1,221.0
9281,ARMERIA VIAPASS,1,Camion_T1,1047.0
9282,ARMERIA VIAPASS,1,Camion_T1,909.0
9284,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
9286,ENCARNACION DE DIAZ,6,Camion_T6,417.0
9287,LA ANTIGUA,1,Camion_T1,300.0
9292,PLAN DE RIO,1,Camion_T1,258.0
9293,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9294,CHICHIMECO,1,Camion_T1,241.0
9295,TUXPAN EASYTRIP,1,Camion_T1,368.0
9297,TEJOCOTAL EASYTRIP,1,Camion_T1,262.0
9301,AMOZOC-PEROTE,1,Camion_T1,382.0
9302,MIAHUAPAN,1,Camion_T1,678.0
9305,ECATEPEC VIAPASS,1,Camion_T1,514.0
9310,ARMERIA VIAPASS,1,Camion_T1,803.0
9313,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
9315,AMOZOC-PEROTE,1,Camion_T1,179.0
9316,LIB. ARCO NT. SLP,9,Camion_T9,416.0
9317,PLAN DE RIO,1,Camion_T1,221.0
9319,TULANCINGO,5,Camion_T5,334.0
9323,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9325,AMOZOC-PEROTE,1,Camion_T1,382.0
9326,QUERETARO ARCO NORTE,5,Camion_T5,350.0
9327,LIB. MATEHUALA,5,Camion_T5,132.0
9328,S.MARTIN PUE.,1,Camion_T1,51.0
9329,APODACA,5,Camion_T5,191.0
9330,LIB. SUR PTE. QRO,2,Camion_T2,178.0
9331,CTO. EXT. MEXIQUENSE,1,Camion_T1,236.0
9332,EL PIÑAL,1,Camion_T1,678.0
9334,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
9335,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
9336,QUERETARO,9,Camion_T9,544.0
9337,LA ANTIGUA,1,Camion_T1,300.0
9338,APODACA,5,Camion_T5,191.0
9339,AMOZOC-PEROTE,1,Camion_T1,179.0
9340,LINCOLN,5,Camion_T5,516.0
9342,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
9343,MIAHUAPAN,1,Camion_T1,678.0
9344,LIB. SUR PTE. QRO,5,Camion_T5,345.0
9346,AMOZOC-PEROTE,1,Camion_T1,542.0
9347,CTO. EXT. MEXIQUENSE,1,Camion_T1,81.0
9350,LINCOLN,5,Camion_T5,516.0
9351,SANCTORUM,5,Camion_T5,1086.0
9352,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
9353,ECATEPEC VIAPASS,1,Camion_T1,930.0
9354,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
9355,TEPEXPAN VIAPASS,1,Camion_T1,231.0
9356,ECATEPEC VIAPASS,1,Camion_T1,624.0
9357,ECATEPEC VIAPASS,1,Camion_T1,514.0
9359,SAN MARCOS,1,Camion_T1,165.0
9362,ENCARNACION DE DIAZ,5,Camion_T5,417.0
9363,CTO. EXT. MEXIQUENSE,1,Camion_T1,184.0
9371,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
9372,AMOZOC-PEROTE,1,Camion_T1,241.0
9374,ARMERIA VIAPASS,1,Camion_T1,1047.0
9375,TULANCINGO,9,Camion_T9,482.0
9380,CALDERON,5,Camion_T5,382.0
9381,TULANCINGO,6,Camion_T6,614.0
9382,AMOZOC-PEROTE,1,Camion_T1,179.0
9383,PLAN DE RIO,1,Camion_T1,221.0
9384,CTO. EXT. MEXIQUENSE,1,Camion_T1,336.0
9386,SANCTORUM,6,Camion_T6,1086.0
9387,AMOZOC-PEROTE,1,Camion_T1,241.0
9390,TUXPAN EASYTRIP,1,Camion_T1,368.0
9391,LA ANTIGUA,1,Camion_T1,431.0
9392,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9395,ARMERIA VIAPASS,1,Camion_T1,662.0
9396,AMOZOC-PEROTE,1,Camion_T1,382.0
9397,QUERETARO,2,Camion_T2,197.0
9400,ARMERIA VIAPASS,1,Camion_T1,590.0
9401,ARMERIA VIAPASS,1,Camion_T1,1047.0
9402,ARMERIA VIAPASS,1,Camion_T1,803.0
9404,VENTURA - EL PEYOTE,5,Camion_T5,312.0
9410,AMOZOC-PEROTE,1,Camion_T1,542.0
9419,S.MARTIN PUE.,6,Camion_T6,334.0
9420,QUERETARO,9,Camion_T9,544.0
9425,AMOZOC-PEROTE,1,Camion_T1,542.0
9427,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9429,CTO. EXT. MEXIQUENSE,1,Camion_T1,76.0
9430,AMOZOC-PEROTE,1,Camion_T1,382.0
9431,ARMERIA VIAPASS,1,Camion_T1,1047.0
9432,PLAN DE RIO,1,Camion_T1,258.0
9437,LIB. SUR PTE. QRO,5,Camion_T5,345.0
9438,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
9439,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
9440,APODACA,5,Camion_T5,191.0
9445,AMOZOC-PEROTE,1,Camion_T1,241.0
9446,PLAN DE RIO,1,Camion_T1,221.0
9448,AMOZOC-PEROTE,1,Camion_T1,241.0
9450,LIB. MATEHUALA,9,Camion_T9,195.0
9452,AMOZOC-PEROTE,1,Camion_T1,179.0
9458,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
9459,AMOZOC-PEROTE,1,Camion_T1,542.0
9461,ARMERIA VIAPASS,1,Camion_T1,662.0
9462,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
9463,ARMERIA VIAPASS,1,Camion_T1,662.0
9465,LA LAJA,7,Camion_T7,119.0
9472,LIB. MATEHUALA,5,Camion_T5,132.0
9478,LEON GUZMAN,5,Camion_T5,801.0
9479,AMOZOC-PEROTE,1,Camion_T1,542.0
9481,APASEO EL GRANDE,7,Camion_T7,950.0
9483,LIB. SUR DE GUAD.,9,Camion_T9,190.0
9484,LA ANTIGUA,1,Camion_T1,431.0
9486,SANCTORUM,5,Camion_T5,334.0
9489,AMOZOC-PEROTE,1,Camion_T1,241.0
9491,LA ANTIGUA,1,Camion_T1,125.0
9492,LIB. MATEHUALA,5,Camion_T5,132.0
9503,LIB. MATEHUALA,5,Camion_T5,132.0
9505,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
9506,PLAN DE RIO,1,Camion_T1,258.0
9507,LA ANTIGUA,1,Camion_T1,300.0
9508,LA ANTIGUA,1,Camion_T1,300.0
9510,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9521,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9526,LA ANTIGUA,1,Camion_T1,300.0
9527,SANCTORUM,9,Camion_T9,482.0
9530,CTO. EXT. MEXIQUENSE,1,Camion_T1,56.0
9531,ECATEPEC VIAPASS,1,Camion_T1,514.0
9532,PLAN DE RIO,1,Camion_T1,221.0
9536,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9540,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
9545,PLAN DE RIO,1,Camion_T1,258.0
9546,SANCTORUM,9,Camion_T9,1610.0
9547,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
9548,QUERETARO ARCO NORTE,6,Camion_T6,1086.0
9549,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9550,LA ANTIGUA,1,Camion_T1,431.0
9551,LA ANTIGUA,1,Camion_T1,431.0
9554,PLAN DE RIO,1,Camion_T1,221.0
9555,OCOZOCUAUTLA,5,Camion_T5,241.0
9556,CTO. EXT. MEXIQUENSE,1,Camion_T1,336.0
9558,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
9559,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
9561,ARMERIA VIAPASS,1,Camion_T1,1047.0
9562,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9569,PLAN DE RIO,1,Camion_T1,258.0
9570,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
9573,ECATEPEC VIAPASS,1,Camion_T1,624.0
9574,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9576,AMOZOC-PEROTE,1,Camion_T1,542.0
9579,CTO. EXT. MEXIQUENSE,1,Camion_T1,236.0
9580,CTO. EXT. MEXIQUENSE,1,Camion_T1,184.0
9582,LIB. SUR DE GUAD.,6,Camion_T6,175.0
9583,QUERETARO,5,Camion_T5,387.0
9584,QUERETARO,9,Camion_T9,544.0
9585,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
9586,LIB. MATEHUALA,5,Camion_T5,132.0
9587,TEJOCOTAL EASYTRIP,1,Camion_T1,262.0
9589,TEJOCOTAL EASYTRIP,1,Camion_T1,193.0
9590,PLAN DE RIO,1,Camion_T1,104.0
9592,APASEO EL GRANDE,5,Camion_T5,636.0
9593,CTO. EXT. MEXIQUENSE,1,Camion_T1,35.0
9594,AMOZOC-PEROTE,1,Camion_T1,382.0
9596,ARMERIA VIAPASS,1,Camion_T1,590.0
9597,TULANCINGO,6,Camion_T6,334.0
9599,AMOZOC-PEROTE,1,Camion_T1,241.0
9600,ECATEPEC VIAPASS,1,Camion_T1,724.0
9603,LA LAJA,8,Camion_T8,119.0
9605,LA ANTIGUA,1,Camion_T1,431.0
9612,LIB. SUR DE GUAD.,1,Camion_T1,94.0
9613,PLAN DE RIO,1,Camion_T1,258.0
9614,PLAN DE RIO,1,Camion_T1,258.0
9616,AMOZOC-PEROTE,1,Camion_T1,382.0
9617,AMOZOC-PEROTE,1,Camion_T1,179.0
9618,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9619,LIB. SUR DE GUAD.,9,Camion_T9,190.0
9620,LIB. SUR DE GUAD.,9,Camion_T9,190.0
9624,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9632,CTO. EXT. MEXIQUENSE,1,Camion_T1,462.0
9634,VENTURA - EL PEYOTE,5,Camion_T5,312.0
9635,ARMERIA VIAPASS,1,Camion_T1,662.0
9638,ARMERIA VIAPASS,1,Camion_T1,803.0
9639,TULANCINGO,7,Camion_T7,482.0
9641,AMOZOC-PEROTE,1,Camion_T1,179.0
9642,APASEO EL GRANDE,5,Camion_T5,636.0
9648,LIB. MATEHUALA,5,Camion_T5,132.0
9652,QUERETARO,9,Camion_T9,544.0
9661,LEON GUZMAN,5,Camion_T5,801.0
9665,EL PIÑAL,1,Camion_T1,572.0
9666,LA ANTIGUA,1,Camion_T1,300.0
9667,AMOZOC-PEROTE,1,Camion_T1,179.0
9668,AMOZOC-PEROTE,1,Camion_T1,241.0
9669,LA ANTIGUA,1,Camion_T1,300.0
9671,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
9673,LIB. SUR DE GUAD.,9,Camion_T9,190.0
9674,AMOZOC-PEROTE,1,Camion_T1,382.0
9675,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
9682,AMOZOC-PEROTE,1,Camion_T1,298.0
9687,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9688,PLAN DE RIO,1,Camion_T1,221.0
9689,PLAN DE RIO,1,Camion_T1,221.0
9692,AMOZOC-PEROTE,1,Camion_T1,382.0
9694,APASEO EL GRANDE,5,Camion_T5,636.0
9696,EL PIÑAL,1,Camion_T1,572.0
9698,ATLACOMULCO-LIB QRO,4,Camion_T4,469.0
9699,LIB. MATEHUALA,5,Camion_T5,132.0
9704,AMOZOC-PEROTE,1,Camion_T1,542.0
9705,ARMERIA VIAPASS,1,Camion_T1,662.0
9706,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
9707,AMOZOC-PEROTE,1,Camion_T1,179.0
9708,SANCTORUM,9,Camion_T9,482.0
9712,MIAHUAPAN,1,Camion_T1,572.0
9716,ARMERIA VIAPASS,1,Camion_T1,1047.0
9718,LA ANTIGUA,1,Camion_T1,431.0
9721,AMOZOC-PEROTE,1,Camion_T1,137.0
9722,MIAHUAPAN,1,Camion_T1,572.0
9724,AMOZOC-PEROTE,1,Camion_T1,241.0
9725,EL PIÑAL,1,Camion_T1,678.0
9726,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
9727,CEBALLOS,1,Camion_T1,175.0
9729,SANCTORUM,9,Camion_T9,1610.0
9736,LA CARBONERA,1,Camion_T1,25.0
9737,TUXPAN EASYTRIP,1,Camion_T1,249.0
9738,TUXPAN EASYTRIP,1,Camion_T1,368.0
9739,AMOZOC-PEROTE,1,Camion_T1,179.0
9745,CTO. EXT. MEXIQUENSE,1,Camion_T1,364.0
9746,LA ANTIGUA,1,Camion_T1,300.0
9747,AMOZOC-PEROTE,1,Camion_T1,542.0
9755,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9756,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
9757,AMOZOC-PEROTE,1,Camion_T1,542.0
9758,LIB. SUR PTE. QRO,9,Camion_T9,486.0
9759,LA ANTIGUA,1,Camion_T1,300.0
9760,CTO. EXT. MEXIQUENSE,1,Camion_T1,236.0
9762,AMOZOC-PEROTE,1,Camion_T1,241.0
9765,LIB. SUR DE GUAD.,4,Camion_T4,113.0
9768,AMOZOC-PEROTE,1,Camion_T1,382.0
9771,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
9774,AMOZOC-PEROTE,1,Camion_T1,382.0
9777,AMOZOC-PEROTE,1,Camion_T1,241.0
9778,ECATEPEC VIAPASS,1,Camion_T1,930.0
9779,QUERETARO,2,Camion_T2,197.0
9782,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
9783,PLAN DE RIO,1,Camion_T1,221.0
9784,CHICHIMEQUILLAS,1,Camion_T1,62.0
9787,TEJOCOTAL EASYTRIP,1,Camion_T1,262.0
9788,SANCTORUM,6,Camion_T6,1086.0
9792,AMOZOC-PEROTE,1,Camion_T1,382.0
9793,PLAN DE RIO,1,Camion_T1,221.0
9796,AMOZOC-PEROTE,1,Camion_T1,241.0
9797,LIB. MATEHUALA,5,Camion_T5,132.0
9798,LIB. SUR DE GUAD.,5,Camion_T5,175.0
9800,QUERETARO ARCO NORTE,5,Camion_T5,1086.0
9801,LINCOLN,5,Camion_T5,516.0
9802,LINCOLN,5,Camion_T5,516.0
9803,AMOZOC-PEROTE,1,Camion_T1,179.0
9807,AMOZOC-PEROTE,1,Camion_T1,542.0
9808,AMOZOC-PEROTE,1,Camion_T1,179.0
9809,LA ANTIGUA,1,Camion_T1,431.0
9811,LA ANTIGUA,1,Camion_T1,300.0
9815,BERMEJILLOS,1,Camion_T1,154.0
9816,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
9817,SANCTORUM,5,Camion_T5,1435.0
9818,AMOZOC-PEROTE,1,Camion_T1,542.0
9819,APASEO EL GRANDE,5,Camion_T5,636.0
9820,ECATEPEC VIAPASS,1,Camion_T1,930.0
9821,PLAN DE RIO,1,Camion_T1,221.0
9823,APODACA,5,Camion_T5,191.0
9826,APODACA,5,Camion_T5,191.0
9828,APODACA,5,Camion_T5,191.0
9831,ARMERIA VIAPASS,1,Camion_T1,662.0
9832,CTO. EXT. MEXIQUENSE,1,Camion_T1,236.0
9834,ECATEPEC VIAPASS,1,Camion_T1,930.0
9838,LIB. SUR DE GUAD.,6,Camion_T6,175.0
9840,LIB. SUR DE GUAD.,5,Camion_T5,175.0
